1																																																																																		
1																																																																																		
1																																																																																		
Year	Mnth	Day	LATITUDE	LONGITUDE	ELEVATION	ACMH	ACSH	AWND	DAPR	FMTM	FRGB	FRGT	MDPR	MDSF	PGTM	Nitrate	Q	prcp(mm/day)	PSUN	SNOW	SNWD	TAVG	tmax(C)_daymet	tmin(C)_daymet	TOBS	TSUN	WDF1	WDF2	WDF5	WDFG	WDFM	WESD	WESF	WSF1	WSF2	WSF5	WSFG	WSFM	WT01	WT02	WT03	WT04	WT05	WT06	WT07	WT08	WT09	WT10	WT11	WT13	WT14	WT15	WT16	WT17	WT18	WT19	WT21	WT22	WV03	WV20	DAEV	DAWM	EVAP	MDEV	MDWM	MNPN	MXPN	WDMV	FRTH	GAHT	SN32	SX32	DASF	SN02	SX02	SN01	SN03	SX01	SX03	SN52	SX52	Occur
2013	5	5	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	68	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	6	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	25.2	0	0	0	0	0	70	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	7	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	24.4	0	0	0	0	0	71	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	8	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	76	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	9	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	22.9	0	0	0	0	0	82	58	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	10	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	23.1	0	0	0	0	0	81	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	11	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	23.6	0.13	0	0	0	0	78	61	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	12	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	23	0.19	0	0	0	0	76	63	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	13	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	21.9	0	0	0	0	0	78	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	14	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	20.9	0	0	0	0	0	78	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	15	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	20.5	0	0	0	0	0	83	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	16	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	20.2	0	0	0	0	0	83	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	17	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	19.8	0	0	0	0	0	83	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	18	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	19.5	0	0	0	0	0	83	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	19	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	19.3	0	0	0	0	0	85	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	20	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	19.4	0	0	0	0	0	86	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	21	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	19.2	0	0	0	0	0	89	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	22	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	18.7	0	0	0	0	0	87	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	23	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0.246	18.5	0	0	0	0	0	84	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231
2013	5	24	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	18.3	0	0	0	0	0	90	69	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	25	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	18.2	0	0	0	0	0	89	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	26	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	18.2	0	0	0	0	0	89	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	27	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	18.3	0	0	0	0	0	86	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	28	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	17.7	0	0	0	0	0	87	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	29	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	17.5	0	0	0	0	0	86	64	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	30	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	17.5	0	0	0	0	0	85	70	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	5	31	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	17.3	0	0	0	0	0	86	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	1	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	17.3	0.05	0	0	0	0	83	72	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	2	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	17.1	0	0	0	0	0	84	71	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	3	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	17.3	0.1	0	0	0	0	91	69	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	4	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	18.7	0.23	0	0	0	0	87	70	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	5	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	17.3	0	0	0	0	0	89	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	6	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	17.1	0.11	0	0	0	0	88	66	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	7	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	17.2	0.2	0	0	0	0	87	67	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	8	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	16.8	0.23	0	0	0	0	84	69	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	9	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	30.3	1.28	0	0	0	0	89	70	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	10	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	131	4.74	0	0	0	0	76	70	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	11	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	54.5	0	0	0	0	0	81	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	12	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	22.6	0	0	0	0	0	92	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	13	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	20.1	0	0	0	0	0	94	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	14	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	19.1	1.13	0	0	0	0	92	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	15	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	18.4	0	0	0	0	0	91	70	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	16	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	18.4	0	0	0	0	0	90	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	17	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	20.7	0.82	0	0	0	0	90	76	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	18	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0.007333333	19.8	0	0	0	0	0	89	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231
2013	6	19	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	33.3	2.3	0	0	0	0	88	70	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	20	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	21.4	0	0	0	0	0	87	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	21	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	19.3	0	0	0	0	0	92	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	22	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	18.4	0.07	0	0	0	0	90	71	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	23	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	89	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	24	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	69.9	7.25	0	0	0	0	85	72	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	25	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	24.1	0	0	0	0	0	89	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	26	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	19.1	0	0	0	0	0	87	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	27	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	18.4	0.22	0	0	0	0	88	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	28	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	17.7	0	0	0	0	0	91	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	29	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	17.9	0	0	0	0	0	92	77	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	6	30	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	18.8	0.22	0	0	0	0	89	72	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	1	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	17.4	0	0	0	0	0	90	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	2	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	16.9	0.04	0	0	0	0	89	69	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	3	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	16.6	0	0	0	0	0	90	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	4	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	429	0.98	0	0	0	0	84	72	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	5	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	195	0.52	0	0	0	0	85	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	6	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	241	1	0	0	0	0	75	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	7	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	133	1.4	0	0	0	0	79	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	8	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	48.5	0.02	0	0	0	0	80	73	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	9	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	34.6	1.17	0	0	0	0	84	71	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	10	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	29.3	0	0	0	0	0	88	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	11	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	117	3.05	0	0	0	0	80	72	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	12	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	80	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	13	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	35.4	0	0	0	0	0	89	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	14	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	36.8	0.25	0	0	0	0	87	68	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	15	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	45.9	0	0	0	0	0	89	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	16	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	29.8	0.25	0	0	0	0	82	72	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	17	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	27	0.01	0	0	0	0	87	72	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	18	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	25.4	0	0	0	0	0	91	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
2013	7	19	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	25.3	0.58	0	0	0	0	89	71	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231	
