1
1
1
Year	Mnth	Day	Pumping	DAEV	DAPR	DAWM	EVAP	MDEV	MDPR	MDWM	MNPN	MXPN	prcp(mm/day)	SN32	SNOW	SNWD	SX32	tmax(C)_daymet	tmin(C)_daymet	TOBS	WDMV
1982	10	16	96192	0.0	0.0	0.0	0.15	0.0	0.0	0.0	53.0	80.0	0.0	0.0	0.0	0.0	0.0	75.0	50.0	63.0	31.7
1982	10	17	96192	0.0	0.0	0.0	0.22	0.0	0.0	0.0	51.0	81.0	0.0	0.0	0.0	0.0	0.0	77.0	50.0	51.0	47.8
1982	10	18	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	50.0	76.0	0.0	0.0	0.0	0.0	0.0	73.0	51.0	56.0	14.9
1982	10	19	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	56.0	75.0	0.03	0.0	0.0	0.0	0.0	76.0	56.0	52.0	37.3
1982	10	20	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	61.0	79.0	0.0	0.0	0.0	0.0	0.0	78.0	61.0	67.0	24.2
1982	10	21	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	60.0	88.0	0.0	0.0	0.0	0.0	0.0	82.0	57.0	57.0	31.7
1982	10	22	96192	0.0	0.0	0.0	0.19	0.0	0.0	0.0	53.0	83.0	0.0	0.0	0.0	0.0	0.0	79.0	52.0	52.0	49.1
1982	10	23	96192	0.0	0.0	0.0	0.14	0.0	0.0	0.0	49.0	69.0	0.0	0.0	0.0	0.0	0.0	67.0	48.0	48.0	57.8
1982	10	24	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1982	10	25	96192	2.0	0.0	2.0	0.0	0.3	0.0	55.9	45.0	77.0	0.0	0.0	0.0	0.0	0.0	71.0	40.0	40.0	0.0
1982	10	26	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	39.0	74.0	0.0	0.0	0.0	0.0	0.0	70.0	39.0	45.0	24.2
1982	10	27	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	41.0	76.0	0.0	0.0	0.0	0.0	0.0	69.0	43.0	45.0	8.1
1982	10	28	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	47.0	79.0	0.0	0.0	0.0	0.0	0.0	77.0	45.0	51.0	14.3
1982	10	29	96192	0.0	0.0	0.0	0.26	0.0	0.0	0.0	44.0	80.0	0.0	0.0	0.0	0.0	0.0	76.0	51.0	59.0	19.9
1982	10	30	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	80.0	0.0	0.0	0.0	0.0	0.0	79.0	59.0	66.0	23.0
1982	10	31	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	65.0	80.0	0.01	0.0	0.0	0.0	0.0	79.0	65.0	74.0	18.0
1982	11	1	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	63.0	82.0	0.01	0.0	0.0	0.0	0.0	81.0	61.0	63.0	14.3
1982	11	2	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	63.0	84.0	0.0	0.0	0.0	0.0	0.0	83.0	63.0	68.0	14.9
1982	11	3	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	67.0	88.0	1.21	0.0	0.0	0.0	0.0	83.0	64.0	66.0	28.0
1982	11	4	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	71.0	2.32	0.0	0.0	0.0	0.0	71.0	47.0	47.0	82.0
1982	11	5	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	38.0	60.0	0.0	0.0	0.0	0.0	0.0	56.0	38.0	40.0	83.9
1982	11	6	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	37.0	61.0	0.0	0.0	0.0	0.0	0.0	57.0	35.0	40.0	39.8
1982	11	7	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	37.0	64.0	0.0	0.0	0.0	0.0	0.0	62.0	40.0	50.0	19.3
1982	11	8	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	44.0	68.0	0.0	0.0	0.0	0.0	0.0	67.0	45.0	47.0	19.3
1982	11	9	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	44.0	73.0	0.0	0.0	0.0	0.0	0.0	73.0	47.0	52.0	16.8
1982	11	10	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	51.0	77.0	0.0	0.0	0.0	0.0	0.0	75.0	52.0	53.0	13.0
1982	11	11	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	52.0	78.0	0.0	0.0	0.0	0.0	0.0	78.0	53.0	56.0	14.3
1982	11	12	96192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	55.0	77.0	0.0	0.0	0.0	0.0	0.0	77.0	55.0	69.0	39.1
1982	11	13	96192	0.0	0.0	0.0	0.18	0.0	0.0	0.0	41.0	78.0	0.3	0.0	0.0	0.0	0.0	78.0	41.0	42.0	93.8
1982	11	14	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	40.0	63.0	0.0	0.0	0.0	0.0	0.0	58.0	37.0	46.0	31.7
1982	11	15	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	41.0	65.0	0.0	0.0	0.0	0.0	0.0	65.0	41.0	41.0	49.7
1982	11	16	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	41.0	65.0	0.0	0.0	0.0	0.0	0.0	61.0	41.0	46.0	32.9
1982	11	17	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	41.0	70.0	0.0	0.0	0.0	0.0	0.0	70.0	46.0	57.0	21.7
1982	11	18	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	63.0	0.23	0.0	0.0	0.0	0.0	66.0	57.0	65.0	23.0
1982	11	19	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	62.0	78.0	0.0	0.0	0.0	0.0	0.0	76.0	65.0	68.0	14.3
1982	11	20	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	66.0	78.0	0.0	0.0	0.0	0.0	0.0	75.0	66.0	66.0	36.0
1982	11	21	96192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	66.0	72.0	0.0	0.0	0.0	0.0	0.0	72.0	66.0	67.0	29.8
1982	11	22	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	65.0	79.0	0.44	0.0	0.0	0.0	0.0	76.0	61.0	61.0	14.3
1982	11	23	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	65.0	79.0	0.02	0.0	0.0	0.0	0.0	76.0	61.0	64.0	14.3
1982	11	24	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	64.0	80.0	0.0	0.0	0.0	0.0	0.0	77.0	61.0	61.0	34.2
1982	11	25	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	43.0	70.0	0.0	0.0	0.0	0.0	0.0	63.0	41.0	46.0	70.2
1982	11	26	96192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	43.0	65.0	0.0	0.0	0.0	0.0	0.0	66.0	46.0	59.0	14.9
1982	11	27	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	56.0	75.0	0.0	0.0	0.0	0.0	0.0	75.0	59.0	66.0	23.0
1982	11	28	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	66.0	74.0	0.08	0.0	0.0	0.0	0.0	74.0	59.0	71.0	60.3
1982	11	29	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	59.0	76.0	0.16	0.0	0.0	0.0	0.0	74.0	56.0	56.0	49.1
1982	11	30	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	58.0	75.0	0.01	0.0	0.0	0.0	0.0	71.0	56.0	69.0	14.9
1982	12	1	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	64.0	77.0	0.39	0.0	0.0	0.0	0.0	78.0	69.0	71.0	69.0
1982	12	2	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	75.0	82.0	0.0	0.0	0.0	0.0	0.0	81.0	70.0	73.0	65.2
1982	12	3	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	71.0	82.0	0.0	0.0	0.0	0.0	0.0	80.0	69.0	72.0	80.2
1982	12	4	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	70.0	79.0	0.13	0.0	0.0	0.0	0.0	78.0	68.0	72.0	83.9
1982	12	5	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	72.0	2.45	0.0	0.0	0.0	0.0	73.0	55.0	56.0	52.8
1982	12	6	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	50.0	72.0	0.0	0.0	0.0	0.0	0.0	68.0	47.0	47.0	28.0
1982	12	7	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	46.0	70.0	0.0	0.0	0.0	0.0	0.0	69.0	46.0	46.0	26.7
1982	12	8	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	46.0	70.0	0.0	0.0	0.0	0.0	0.0	67.0	45.0	58.0	19.9
1982	12	9	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	54.0	67.0	0.0	0.0	0.0	0.0	0.0	68.0	55.0	55.0	34.8
1982	12	10	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	52.0	64.0	0.0	0.0	0.0	0.0	0.0	65.0	53.0	53.0	37.9
1982	12	11	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	52.0	65.0	0.39	0.0	0.0	0.0	0.0	68.0	58.0	67.0	23.0
1982	12	12	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	68.0	1.31	0.0	0.0	0.0	0.0	69.0	38.0	38.0	108.7
1982	12	13	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	26.0	26.0	57.8
1982	12	14	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	50.0	0.0	0.0	0.0	0.0	0.0	51.0	26.0	45.0	34.2
1982	12	15	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	43.0	58.0	0.0	0.0	0.0	0.0	0.0	62.0	45.0	61.0	41.0
1982	12	16	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	41.0	65.0	1.02	0.0	0.0	0.0	0.0	68.0	40.0	40.0	72.1
1982	12	17	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	39.0	63.0	0.0	0.0	0.0	0.0	0.0	55.0	34.0	34.0	62.8
1982	12	18	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	59.0	0.0	0.0	0.0	0.0	0.0	52.0	31.0	32.0	32.9
1982	12	19	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	38.0	63.0	0.0	0.0	0.0	0.0	0.0	63.0	32.0	61.0	47.8
1982	12	20	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	44.0	72.0	0.0	0.0	0.0	0.0	0.0	67.0	35.0	35.0	46.0
1982	12	21	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	43.0	64.0	0.0	0.0	0.0	0.0	0.0	61.0	35.0	41.0	34.8
1982	12	22	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	45.0	72.0	0.0	0.0	0.0	0.0	0.0	67.0	41.0	53.0	21.1
1982	12	23	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	51.0	67.0	0.0	0.0	0.0	0.0	0.0	73.0	53.0	57.0	32.9
1982	12	24	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	57.0	72.0	0.04	0.0	0.0	0.0	0.0	74.0	57.0	70.0	47.8
1982	12	25	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	57.0	71.0	0.0	0.0	0.0	0.0	0.0	72.0	60.0	62.0	34.8
1982	12	26	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	61.0	72.0	0.0	0.0	0.0	0.0	0.0	77.0	63.0	64.0	69.0
1982	12	27	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	66.0	77.0	0.0	0.0	0.0	0.0	0.0	79.0	63.0	68.0	92.0
1982	12	28	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	61.0	77.0	1.04	0.0	0.0	0.0	0.0	76.0	53.0	55.0	90.1
1982	12	29	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	63.0	1.22	0.0	0.0	0.0	0.0	60.0	49.0	49.0	21.1
1982	12	30	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	43.0	56.0	0.04	0.0	0.0	0.0	0.0	52.0	42.0	42.0	54.1
1982	12	31	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	41.0	51.0	0.01	0.0	0.0	0.0	0.0	50.0	39.0	42.0	23.0
1983	1	1	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	57.0	2.81	0.0	0.0	0.0	0.0	58.0	41.0	54.0	37.3
1983	1	2	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	52.0	60.0	0.8	0.0	0.0	0.0	0.0	62.0	54.0	57.0	14.3
1983	1	3	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	42.0	61.0	0.02	0.0	0.0	0.0	0.0	59.0	42.0	42.0	70.8
1983	1	4	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	36.0	48.0	0.0	0.0	0.0	0.0	0.0	46.0	34.0	34.0	39.1
1983	1	5	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	36.0	60.0	0.0	0.0	0.0	0.0	0.0	57.0	34.0	36.0	16.8
1983	1	6	96192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	39.0	53.0	0.0	0.0	0.0	0.0	0.0	56.0	36.0	40.0	8.1
1983	1	7	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	40.0	64.0	0.0	0.0	0.0	0.0	0.0	63.0	36.0	40.0	16.2
1983	1	8	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	38.0	65.0	0.0	0.0	0.0	0.0	0.0	67.0	40.0	50.0	14.3
1983	1	9	96192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	50.0	65.0	0.0	0.0	0.0	0.0	0.0	68.0	50.0	57.0	13.0
1983	1	10	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	52.0	71.0	0.0	0.0	0.0	0.0	0.0	71.0	51.0	51.0	24.2
1983	1	11	96192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	45.0	66.0	0.0	0.0	0.0	0.0	0.0	68.0	40.0	40.0	31.1
1983	1	12	96192	0.0	0.0	0.0	0.18	0.0	0.0	0.0	36.0	65.0	0.0	0.0	0.0	0.0	0.0	61.0	35.0	35.0	70.2
1983	1	13	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	35.0	53.0	0.0	0.0	0.0	0.0	0.0	48.0	28.0	28.0	73.9
1983	1	14	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	35.0	59.0	0.0	0.0	0.0	0.0	0.0	58.0	28.0	35.0	24.2
1983	1	15	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	41.0	50.0	0.0	0.0	0.0	0.0	0.0	65.0	34.0	44.0	62.1
1983	1	16	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	36.0	54.0	0.0	0.0	0.0	0.0	0.0	52.0	28.0	31.0	47.2
1983	1	17	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	36.0	52.0	0.0	0.0	0.0	0.0	0.0	52.0	32.0	32.0	29.2
1983	1	18	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	37.0	60.0	0.0	0.0	0.0	0.0	0.0	56.0	31.0	37.0	28.0
1983	1	19	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	65.0	0.0	0.0	0.0	0.0	0.0	47.0	34.0	34.0	54.1
1983	1	20	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	40.0	1.23	0.0	0.0	0.0	0.0	42.0	34.0	42.0	70.2
1983	1	21	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	38.0	0.31	0.0	0.0	0.0	0.0	53.0	41.0	45.0	90.7
1983	1	22	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	43.0	57.0	0.0	0.0	0.0	0.0	0.0	47.0	39.0	40.0	23.0
1983	1	23	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	42.0	58.0	0.0	0.0	0.0	0.0	0.0	51.0	34.0	42.0	19.9
1983	1	24	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	37.0	57.0	0.0	0.0	0.0	0.0	0.0	52.0	31.0	31.0	21.7
1983	1	25	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	37.0	60.0	0.0	0.0	0.0	0.0	0.0	54.0	31.0	37.0	18.0
1983	1	26	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	40.0	64.0	0.0	0.0	0.0	0.0	0.0	61.0	37.0	46.0	26.7
1983	1	27	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	51.0	1.42	0.0	0.0	0.0	0.0	53.0	46.0	46.0	47.8
1983	1	28	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	45.0	52.0	0.01	0.0	0.0	0.0	0.0	50.0	42.0	42.0	60.3
1983	1	29	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	44.0	65.0	0.0	0.0	0.0	0.0	0.0	59.0	41.0	58.0	29.2
1983	1	30	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	49.0	70.0	0.0	0.0	0.0	0.0	0.0	65.0	53.0	53.0	83.3
1983	1	31	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	48.0	74.0	0.0	0.0	0.0	0.0	0.0	62.0	46.0	47.0	29.8
1983	2	1	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	48.0	69.0	0.81	0.0	0.0	0.0	0.0	71.0	46.0	59.0	60.9
1983	2	2	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	63.0	5.33	0.0	0.0	0.0	0.0	61.0	49.0	50.0	67.7
1983	2	3	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	38.0	63.0	0.0	0.0	0.0	0.0	0.0	58.0	38.0	38.0	134.8
1983	2	4	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	37.0	60.0	0.0	0.0	0.0	0.0	0.0	53.0	33.0	33.0	44.1
1983	2	5	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	37.0	58.0	0.01	0.0	0.0	0.0	0.0	55.0	33.0	42.0	47.8
1983	2	6	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	54.0	1.92	0.0	0.0	0.0	0.0	54.0	39.0	47.0	32.9
1983	2	7	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	39.0	55.0	0.01	0.0	0.0	0.0	0.0	51.0	37.0	37.0	36.0
1983	2	8	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	37.0	60.0	0.0	0.0	0.0	0.0	0.0	51.0	31.0	31.0	39.8
1983	2	9	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	36.0	62.0	0.0	0.0	0.0	0.0	0.0	54.0	31.0	47.0	18.0
1983	2	10	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	70.0	1.02	0.0	0.0	0.0	0.0	69.0	46.0	54.0	55.3
1983	2	11	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	45.0	68.0	0.0	0.0	0.0	0.0	0.0	64.0	45.0	47.0	65.2
1983	2	12	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1983	2	13	96192	0.0	0.0	0.0	0.19	0.0	0.0	0.0	45.0	66.0	0.0	0.0	0.0	0.0	0.0	59.0	44.0	46.0	101.9
1983	2	14	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	39.0	65.0	0.0	0.0	0.0	0.0	0.0	50.0	37.0	38.0	31.7
1983	2	15	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	39.0	67.0	0.0	0.0	0.0	0.0	0.0	61.0	36.0	39.0	24.2
1983	2	16	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	41.0	71.0	0.04	0.0	0.0	0.0	0.0	68.0	39.0	52.0	34.8
1983	2	17	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	52.0	60.0	0.07	0.0	0.0	0.0	0.0	59.0	51.0	54.0	72.7
1983	2	18	96192	0.0	0.0	0.0	0.14	0.0	0.0	0.0	46.0	75.0	0.0	0.0	0.0	0.0	0.0	70.0	45.0	45.0	39.8
1983	2	19	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	45.0	69.0	0.0	0.0	0.0	0.0	0.0	68.0	41.0	50.0	16.2
1983	2	20	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	46.0	74.0	0.0	0.0	0.0	0.0	0.0	71.0	49.0	55.0	29.2
1983	2	21	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	52.0	75.0	0.0	0.0	0.0	0.0	0.0	71.0	50.0	51.0	49.1
1983	2	22	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	55.0	67.0	0.42	0.0	0.0	0.0	0.0	66.0	54.0	54.0	77.1
1983	2	23	96192	0.0	0.0	0.0	0.15	0.0	0.0	0.0	53.0	74.0	0.0	0.0	0.0	0.0	0.0	64.0	53.0	53.0	77.1
1983	2	24	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	50.0	68.0	0.0	0.0	0.0	0.0	0.0	63.0	45.0	47.0	26.1
1983	2	25	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	50.0	76.0	0.0	0.0	0.0	0.0	0.0	67.0	47.0	51.0	0.0
1983	2	26	96192	0.0	0.0	0.0	0.18	0.0	0.0	0.0	38.0	71.0	0.0	0.0	0.0	0.0	0.0	60.0	37.0	38.0	23.0
1983	2	27	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	38.0	55.0	0.09	0.0	0.0	0.0	0.0	52.0	38.0	41.0	60.9
1983	2	28	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	40.0	50.0	1.89	0.0	0.0	0.0	0.0	52.0	40.0	44.0	95.1
1983	3	1	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	48.0	1.23	0.0	0.0	0.0	0.0	50.0	43.0	48.0	116.8
1983	3	2	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	47.0	74.0	0.0	0.0	0.0	0.0	0.0	68.0	48.0	52.0	47.2
1983	3	3	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	52.0	77.0	0.0	0.0	0.0	0.0	0.0	69.0	52.0	56.0	55.9
1983	3	4	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	58.0	80.0	0.0	0.0	0.0	0.0	0.0	74.0	56.0	60.0	31.1
1983	3	5	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	60.0	78.0	0.03	0.0	0.0	0.0	0.0	73.0	60.0	67.0	87.0
1983	3	6	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	68.0	3.11	0.0	0.0	0.0	0.0	69.0	54.0	63.0	75.8
1983	3	7	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	56.0	81.0	0.0	0.0	0.0	0.0	0.0	75.0	55.0	58.0	42.3
1983	3	8	96192	0.0	0.0	0.0	0.15	0.0	0.0	0.0	55.0	84.0	0.0	0.0	0.0	0.0	0.0	78.0	55.0	55.0	34.2
1983	3	9	96192	0.0	0.0	0.0	0.23	0.0	0.0	0.0	48.0	78.0	0.0	0.0	0.0	0.0	0.0	71.0	44.0	45.0	47.2
1983	3	10	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	38.0	73.0	0.0	0.0	0.0	0.0	0.0	66.0	38.0	39.0	85.1
1983	3	11	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	36.0	63.0	0.0	0.0	0.0	0.0	0.0	53.0	35.0	36.0	95.7
1983	3	12	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	36.0	59.0	0.0	0.0	0.0	0.0	0.0	48.0	33.0	39.0	73.9
1983	3	13	96192	0.0	0.0	0.0	0.14	0.0	0.0	0.0	38.0	68.0	0.0	0.0	0.0	0.0	0.0	59.0	34.0	42.0	31.1
1983	3	14	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	52.0	74.0	0.0	0.0	0.0	0.0	0.0	64.0	42.0	54.0	36.0
1983	3	15	96192	0.0	0.0	0.0	0.15	0.0	0.0	0.0	52.0	77.0	0.0	0.0	0.0	0.0	0.0	71.0	51.0	53.0	26.1
1983	3	16	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	65.0	0.78	0.0	0.0	0.0	0.0	65.0	53.0	55.0	64.0
1983	3	17	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	55.0	65.0	0.63	0.0	0.0	0.0	0.0	62.0	55.0	57.0	49.1
1983	3	18	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	58.0	53.0	56.0	65.9
1983	3	19	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	54.0	79.0	0.0	0.0	0.0	0.0	0.0	71.0	49.0	53.0	57.8
1983	3	20	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	53.0	80.0	0.0	0.0	0.0	0.0	0.0	72.0	52.0	65.0	42.3
1983	3	21	96192	0.0	0.0	0.0	0.18	0.0	0.0	0.0	45.0	72.0	0.74	0.0	0.0	0.0	0.0	69.0	44.0	45.0	100.0
1983	3	22	96192	0.0	0.0	0.0	0.18	0.0	0.0	0.0	39.0	68.0	0.0	0.0	0.0	0.0	0.0	56.0	33.0	36.0	64.0
1983	3	23	96192	0.0	0.0	0.0	0.14	0.0	0.0	0.0	39.0	67.0	0.0	0.0	0.0	0.0	0.0	58.0	36.0	45.0	29.8
1983	3	24	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	42.0	61.0	0.51	0.0	0.0	0.0	0.0	60.0	38.0	39.0	64.0
1983	3	25	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	40.0	52.0	0.0	0.0	0.0	0.0	0.0	49.0	33.0	37.0	52.2
1983	3	26	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	73.0	53.0	0.0	0.0	0.0	0.0	0.0	66.0	38.0	59.0	32.9
1983	3	27	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	55.0	1.82	0.0	0.0	0.0	0.0	65.0	52.0	52.0	88.2
1983	3	28	96192	0.0	0.0	0.0	0.24	0.0	0.0	0.0	80.0	46.0	0.0	0.0	0.0	0.0	0.0	72.0	45.0	45.0	95.1
1983	3	29	96192	0.0	0.0	0.0	0.24	0.0	0.0	0.0	79.0	42.0	0.0	0.0	0.0	0.0	0.0	63.0	39.0	41.0	49.7
1983	3	30	96192	0.0	0.0	0.0	0.15	0.0	0.0	0.0	79.0	50.0	0.01	0.0	0.0	0.0	0.0	66.0	40.0	50.0	29.2
1983	3	31	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	79.0	55.0	0.44	0.0	0.0	0.0	0.0	59.0	49.0	52.0	28.0
1983	4	1	96192	0.0	0.0	0.0	0.19	0.0	0.0	0.0	52.0	78.0	0.0	0.0	0.0	0.0	0.0	66.0	48.0	52.0	29.8
1983	4	2	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	51.0	78.0	0.21	0.0	0.0	0.0	0.0	70.0	49.0	49.0	149.1
