1																																																																																						
1																																																																																						
1																																																																																						
Year	Mnth	Day	LATITUDE	LONGITUDE	ELEVATION	ACMH	ACSH	AWND	DAPR	FMTM	FRGB	FRGT	MDPR	MDSF	PGTM	prcp(mm/day)	Nitrate	PSUN	SNOW	SNWD	TAVG	tmax	tmin	TOBS	TSUN	WDF1	WDF2	WDF5	WDFG	WDFM	WESD	WESF	WSF1	WSF2	WSF5	WSFG	WSFM	WT01	WT02	WT03	WT04	WT05	WT06	WT07	WT08	WT09	WT10	WT11	WT13	WT14	WT15	WT16	WT17	WT18	WT19	WT21	WT22	WV03	WV20	DAEV	DAWM	EVAP	MDEV	MDWM	MNPN	MXPN	WDMV	FRTH	GAHT	SN32	SX32	DASF	SN02	SX02	SN01	SN03	SX01	SX03	SN52	SX52	Occur	srad(W/m2)	swe(mm)	tmax(C)	tmin(C)	vp(Pa)
2009	4	25	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	83	59	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				473.3	0	18.2	2.58	706.83
2009	4	26	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	86	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				455.03	0	18.2	3.5	758.32
2009	4	27	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	81	64	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231			399.87	0	16.4	4.34	824.43
2009	4	28	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0.45	0	81	57	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				439.28	0	16.95	3.3	760.05
2009	4	29	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	82	60	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				505.85	0	20.15	2.51	691.25
2009	4	30	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0.75	0	83	64	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				542.97	0	21.37	0.74	592.01
2009	5	1	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	5.65	0.75	0	83	65	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				268.91	0	21	10.1	1247.43
2009	5	2	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	7.58	4.36	0	84	69	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				187.35	0	16.79	9.73	1218.64
2009	5	3	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	1.88	0	0	85	71	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				254.69	0	18.01	10.6	1287.74
2009	5	4	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0.24	1.18	0	84	70	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				385.74	0	21.57	10.18	1231.48
2009	5	5	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	1.42	1.26	0	79	67	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				311.77	0	22.71	12.82	1460.72
2009	5	6	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0.68	0	85	73	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				437.47	0	24.02	11.01	1266.64
2009	5	7	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.73	0	85	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				450	0	24	10.55	1215.21
2009	5	8	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	84	71	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				474.55	0	25.58	10.61	1175.32
2009	5	9	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	86	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				481.32	0	26.61	10.96	1171.49
2009	5	10	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	86	68	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				496.66	0	27.92	11	1155.32
2009	5	11	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	88	66	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				500.98	0	29.64	12.09	1216.37
2009	5	12	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0.92	0	88	67	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				485.05	0	24.42	8.56	998.77
2009	5	13	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0.46	0	85	68	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				457.43	0	24.57	9.94	1101.36
2009	5	14	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	84	68	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				448.39	0	24.5	10.3	1127.38
2009	5	15	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	88	68	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				468.06	0	27.61	12.17	1196.4
2009	5	16	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	84	68	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				514.96	0	33.39	14.29	1239.55
2009	5	17	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	86	68	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				502.83	0	35.97	17.31	1428.35
2009	5	18	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.8	0	80	55	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				465.23	0	32.84	17.15	1409.11
2009	5	19	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	2.37	0	73	53	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				459.8	0	29.01	14.5	1098.02
2009	5	20	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.09	0	75	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				559.76	0	26.37	6.23	505.15
2009	5	21	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.82	0	81	62	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				511.2	0	28	11.18	760.61
2009	5	22	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	79	68	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				502.36	0	27.9	11.62	792.51
2009	5	23	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	83	70	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				555.32	0	25.59	5.92	499.27
2009	5	24	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	80	69	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				453.79	0	23.29	9.6	755.26
2009	5	25	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	84	69	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				560.49	0	25.18	5.24	410.49
2009	5	26	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	97.91	0	84	67	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				569.38	0	31.16	9.51	506.16
2009	5	27	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	107.19	0	84	70	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				523.9	0	33.52	15.02	771.14
2009	5	28	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	86	70	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				473.35	0	31.33	15.79	900.3
2009	5	29	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	89	66	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				544.18	0	29.64	10.04	539.75
2009	5	30	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	83	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				548.93	0	27.4	7.72	468.64
2009	5	31	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	85	62	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				534.5	0	26.2	7.5	458.75
2009	6	1	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	90	65	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				436.1	0	25.09	11.55	650.11
2009	6	2	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.01	0	91	66	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				405.47	0	24.3	11.99	616.52
2009	6	3	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.8	0	89	67	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				419.9	0	25.42	12.62	544.19
2009	6	4	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0.56	0	82	69	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				422.57	0	23.48	10.62	474.81
2009	6	5	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	3.59	0	0	84	69	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				324.75	0	20.66	9.87	495.57
2009	6	6	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	81	61	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				419.62	0	21.7	9.08	428.15
2009	6	7	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	84	63	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				441.33	0	23.36	9.79	450.65
2009	6	8	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.16	0	87	66	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				430.27	0	24.36	11.25	490.54
2009	6	9	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0.94	0	87	66	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				408.64	0	22.93	10.79	495.27
2009	6	10	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	91	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				366.03	0	21.85	11.44	530.59
2009	6	11	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	91	75	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				409.71	0	22.22	10.38	472.62
2009	6	12	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	89	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				404.54	0	22.91	11.31	501.26
2009	6	13	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	89	72	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				386.5	0	22.67	11.75	527.71
2009	6	14	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	89	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				450.53	0	23.14	9.92	447.36
2009	6	15	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0.16	0	91	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				430.53	0	23.16	10.84	486.68
2009	6	16	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.35	0	92	75	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				461.18	0	25.91	12.39	525.52
2009	6	17	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	1.55	0	94	75	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				460.97	0	26.08	12.58	533.66
2009	6	18	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	95	77	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				525.31	0	31.01	13.82	585.27
2009	6	19	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	97	77	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				497.83	0	30.59	15.13	635.01
2009	6	20	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	97	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				501.16	0	27.15	11.89	508.24
2009	6	21	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	97	78	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				549.97	0	26.65	8.31	397.28
2009	6	22	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	97	78	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				584.05	0	30.74	8.68	407.51
2009	6	23	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0.96	0	99	77	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				583.42	0	31.15	8.89	416.83
2009	6	24	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	75	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				567.46	0	31.49	10.74	475.69
2009	6	25	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	74	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				564.6	0	29.58	9.42	433.09
2009	6	26	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	91	73	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				555.44	0	29.95	10.55	467.06
2009	6	27	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	92	75	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				598.06	0	35.28	9.75	444.59
2009	6	28	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	93	76	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				509.95	0	36.53	19.12	845.6
2009	6	29	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	95	79	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				518.77	0	36.37	18.5	812.88
2009	6	30	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	96	75	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				483.18	0	33.3	17.89	787.35
2009	7	1	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0.1	0	92	70	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				546.68	0	32.19	12.87	546.1
2009	7	2	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	94	73	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				572.28	0	32.19	10.15	457.29
2009	7	3	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	97	75	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				508.33	0	32.61	15.36	644.44
2009	7	4	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	96	69	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				473.8	0	30.63	15.32	643.18
2009	7	5	30.5654	87.7018	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	95	71	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39231				526.9	0	28.6	10.3	459.84
