00000006	2011	10	13	2.630869666	A	
00000006	2011	10	14	2.815754982	A	
00000006	2011	10	15	2.601019006	A	
00000006	2011	10	16	2.422976925	A	
00000006	2011	10	17	2.317142765	A	
00000006	2011	10	18	2.227472797	A	
00000006	2011	10	19	2.209227747	A	
00000006	2011	10	20	2.131942818	A	
00000006	2011	10	21	2.037750023	A	
00000006	2011	10	22	2.02972692	A	
00000006	2011	10	23	2.069370485	A	
00000006	2011	10	24	2.080579231	A	
00000006	2011	10	25	2.054504148	A	
00000006	2011	10	26	2.007545402	A	
00000006	2011	10	27	2.013680716	A	
00000006	2011	10	28	2.020759924	A	
00000006	2011	10	29	1.959406788	A	
00000006	2011	10	30	1.84317953	A	
00000006	2011	10	31	1.84908913	A	
00000006	2011	11	1	1.873866358	A	
00000006	2011	11	2	1.834576753	A	
00000006	2011	11	3	1.893216193	A	
00000006	2011	11	4	2.11491339	A	
00000006	2011	11	5	2.382389465	A	
00000006	2011	11	6	2.310426956	A	
00000006	2011	11	7	2.360915868	A	
00000006	2011	11	8	2.372827405	A	
00000006	2011	11	9	2.365932872	A	
00000006	2011	11	10	2.307231874	A	
00000006	2011	11	11	2.230658441	A	
00000006	2011	11	12	2.235967847	A	
00000006	2011	11	13	2.282459776	A	
00000006	2011	11	14	2.388878739	A	
00000006	2011	11	15	2.475383583	A	
00000006	2011	11	16	2.530108939	A	
00000006	2011	11	17	3.231894425	A	
00000006	2011	11	18	2.90321398	A	
00000006	2011	11	19	3.343745912	A	
00000006	2011	11	20	3.753160108	A	
00000006	2011	11	21	3.755519844	A	
00000006	2011	11	22	3.45851489	A	
00000006	2011	11	23	3.665849876	A	
00000006	2011	11	24	3.545759833	A	
00000006	2011	11	25	3.588850664	A	
00000006	2011	11	26	3.502277267	A	
00000006	2011	11	27	3.443573004	A	
00000006	2011	11	28	5.672805344	A	
00000006	2011	11	29	6.201386208	A	
00000006	2011	11	30	5.78725254	A	
00000006	2011	12	1	5.180800388	A	
00000006	2011	12	2	4.606204672	A	
00000006	2011	12	3	4.151955492	A	
00000006	2011	12	4	3.879405984	A	
00000006	2011	12	5	3.75787958	A	
00000006	2011	12	6	3.735359491	A	
00000006	2011	12	7	4.236198067	A	
00000006	2011	12	8	4.905891144	A	
00000006	2011	12	9	4.67817662	A	
00000006	2011	12	10	4.823300384	A	
00000006	2011	12	11	4.516534704	A	
00000006	2011	12	12	4.225107308	A	
00000006	2011	12	13	4.054026448	A	
00000006	2011	12	14	4.045767372	A	
00000006	2011	12	15	3.973795424	A	
00000006	2011	12	16	3.874686512	A	
00000006	2011	12	17	3.841650208	A	
00000006	2011	12	18	3.768498392	A	
00000006	2011	12	19	3.71068486	A	
00000006	2011	12	20	3.69298684	A	
